Datetime,300037926 (Bohlweg),353413831 (Bohlweg [Bike Stadteinwärts]),353413832 (Bohlweg [Bike Stadtauswärts]),353484923 (Bohlweg [Bike IN]),353484925 (Bohlweg [Bike OUT]),353484927 (Bohlweg [Bike IN]),353484928 (Bohlweg [Bike OUT]),353484929 (Bohlweg [Bike IN]),353484930 (Bohlweg [Bike OUT]),353485115 (Bohlweg [Car IN]),353485118 (Bohlweg [Car OUT]),353485121 (Bohlweg [Car IN]),353485123 (Bohlweg [Car OUT]),353485125 (Bohlweg [Car IN]),353485126 (Bohlweg [Car OUT]),353485127 (Bohlweg [Car IN]),353485128 (Bohlweg [Car OUT]),300037926-status,353413831-status,353413832-status,353484923-status,353484925-status,353484927-status,353484928-status,353484929-status,353484930-status,353485115-status,353485118-status,353485121-status,353485123-status,353485125-status,353485126-status,353485127-status,353485128-status
2024-10-06 10:45,36,21,15,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-06 11:00,33,18,15,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-06 11:15,31,17,14,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-06 11:30,34,20,14,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-06 11:45,39,21,18,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-06 12:00,37,19,18,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-06 12:15,41,24,17,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-06 12:30,40,22,18,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-06 12:45,47,26,21,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-06 13:00,42,22,20,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-06 13:15,42,23,19,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-06 13:30,42,23,19,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-06 13:45,47,25,22,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-06 14:00,42,23,19,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-06 14:15,50,27,23,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-06 14:30,48,27,21,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-06 14:45,58,32,26,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-06 15:00,48,25,23,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-06 15:15,49,27,22,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-06 15:30,49,26,23,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-06 15:45,52,30,22,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-06 16:00,48,26,22,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-06 16:15,47,25,22,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-06 16:30,52,28,24,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-06 16:45,52,27,25,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-06 17:00,50,26,24,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-06 17:15,52,26,26,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-06 17:30,52,28,24,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-06 17:45,59,32,27,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-06 18:00,47,24,23,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-06 18:15,49,26,23,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-06 18:30,41,21,20,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-06 18:45,44,23,21,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-06 19:00,39,19,20,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-06 19:15,37,18,19,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-06 19:30,33,17,16,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-06 19:45,33,17,16,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-06 20:00,32,16,16,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-06 20:15,28,13,15,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-06 20:30,27,11,16,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-06 20:45,23,10,13,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-06 21:00,21,8,13,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-06 21:15,19,7,12,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-06 21:30,17,7,10,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-06 21:45,17,6,11,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-06 22:00,15,6,9,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-06 22:15,14,6,8,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-06 22:30,12,5,7,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-06 22:45,13,4,9,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-06 23:00,13,4,9,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-06 23:15,12,5,7,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-06 23:30,8,3,5,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-06 23:45,8,2,6,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-07 00:00,6,2,4,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-07 00:15,4,1,3,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-07 00:30,4,2,2,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-07 00:45,2,1,1,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-07 01:00,3,1,2,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-07 01:15,2,1,1,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-07 01:30,1,0,1,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-07 01:45,1,0,1,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-07 02:00,1,0,1,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-07 02:15,0,0,0,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-07 02:30,1,0,1,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-07 02:45,0,0,0,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-07 03:00,0,0,0,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-07 03:15,0,0,0,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-07 03:30,0,0,0,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-07 03:45,2,1,1,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-07 04:00,1,1,0,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-07 04:15,1,1,0,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-07 04:30,2,1,1,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-07 04:45,2,1,1,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-07 05:00,3,1,2,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-07 05:15,7,4,3,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-07 05:30,9,5,4,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-07 05:45,12,6,6,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-07 06:00,17,11,6,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-07 06:15,21,15,6,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-07 06:30,36,24,12,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-07 06:45,39,27,12,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-07 07:00,53,36,17,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-07 07:15,90,64,26,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-07 07:30,157,112,45,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-07 07:45,153,110,43,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-07 08:00,107,80,27,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-07 08:15,99,69,30,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-07 08:30,94,68,26,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-07 08:45,94,68,26,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-07 09:00,64,45,19,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-07 09:15,67,48,19,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-07 09:30,78,55,23,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-07 09:45,93,68,25,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-07 10:00,72,50,22,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-07 10:15,58,37,21,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-07 10:30,60,39,21,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-07 10:45,68,43,25,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-07 11:00,62,35,27,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-07 11:15,70,39,31,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-07 11:30,67,39,28,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-07 11:45,82,47,35,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-07 12:00,80,42,38,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-07 12:15,75,39,36,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-07 12:30,72,35,37,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-07 12:45,82,43,39,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-07 13:00,101,51,50,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-07 13:15,82,38,44,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-07 13:30,73,36,37,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-07 13:45,95,49,46,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-07 14:00,89,41,48,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-07 14:15,80,35,45,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-07 14:30,78,38,40,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-07 14:45,110,56,54,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-07 15:00,92,43,49,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-07 15:15,93,42,51,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-07 15:30,116,57,59,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-07 15:45,123,58,65,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-07 16:00,126,55,71,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-07 16:15,119,50,69,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-07 16:30,113,48,65,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-07 16:45,119,50,69,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-07 17:00,114,47,67,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-07 17:15,119,50,69,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-07 17:30,120,50,70,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-07 17:45,130,54,76,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-07 18:00,123,49,74,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-07 18:15,108,43,65,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-07 18:30,91,39,52,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-07 18:45,87,39,48,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-07 19:00,77,33,44,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-07 19:15,74,35,39,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-07 19:30,65,29,36,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-07 19:45,69,32,37,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-07 20:00,61,26,35,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-07 20:15,50,22,28,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-07 20:30,42,17,25,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-07 20:45,37,15,22,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-07 21:00,36,14,22,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-07 21:15,35,14,21,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-07 21:30,35,14,21,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-07 21:45,38,14,24,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-07 22:00,28,9,19,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-07 22:15,29,12,17,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-07 22:30,25,11,14,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-07 22:45,19,8,11,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-07 23:00,17,7,10,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-07 23:15,14,6,8,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-07 23:30,11,5,6,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-07 23:45,8,3,5,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-08 00:00,8,3,5,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-08 00:15,7,2,5,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-08 00:30,5,1,4,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-08 00:45,3,1,2,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-08 01:00,3,1,2,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-08 01:15,3,1,2,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-08 01:30,2,1,1,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-08 01:45,3,1,2,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-08 02:00,1,0,1,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-08 02:15,2,1,1,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-08 02:30,1,0,1,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-08 02:45,1,0,1,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-08 03:00,0,0,0,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-08 03:15,0,0,0,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-08 03:30,1,1,0,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-08 03:45,1,1,0,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-08 04:00,0,0,0,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-08 04:15,1,1,0,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-08 04:30,1,1,0,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-08 04:45,2,1,1,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-08 05:00,3,1,2,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-08 05:15,8,5,3,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-08 05:30,11,7,4,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-08 05:45,15,8,7,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-08 06:00,16,11,5,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-08 06:15,26,18,8,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-08 06:30,37,26,11,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-08 06:45,42,30,12,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-08 07:00,59,39,20,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-08 07:15,89,64,25,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-08 07:30,166,123,43,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-08 07:45,165,122,43,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-08 08:00,116,87,29,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-08 08:15,111,82,29,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-08 08:30,96,72,24,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-08 08:45,106,74,32,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-08 09:00,70,49,21,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-08 09:15,70,48,22,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-08 09:30,84,58,26,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-08 09:45,100,74,26,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-08 10:00,73,50,23,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-08 10:15,59,37,22,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-08 10:30,59,36,23,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-08 10:45,70,41,29,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-08 11:00,56,32,24,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-08 11:15,68,37,31,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-08 11:30,67,40,27,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-08 11:45,81,48,33,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-08 12:00,77,42,35,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-08 12:15,76,40,36,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-08 12:30,72,35,37,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-08 12:45,81,39,42,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-08 13:00,113,59,54,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-08 13:15,86,39,47,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-08 13:30,76,37,39,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-08 13:45,98,52,46,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-08 14:00,86,37,49,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-08 14:15,84,38,46,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-08 14:30,86,39,47,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-08 14:45,95,46,49,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-08 15:00,89,41,48,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-08 15:15,87,37,50,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-08 15:30,107,50,57,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-08 15:45,126,57,69,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-08 16:00,125,52,73,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-08 16:15,118,47,71,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-08 16:30,112,45,67,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-08 16:45,119,53,66,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-08 17:00,117,48,69,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-08 17:15,118,53,65,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-08 17:30,124,52,72,,,,,,,,,,,,,,,4,4,0,,,,,,,,,,,,,,
2024-10-08 17:45,137,60,77,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-08 18:00,121,51,70,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-08 18:15,112,49,63,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-08 18:30,99,45,54,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-08 18:45,99,46,53,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-08 19:00,82,35,47,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-08 19:15,81,36,45,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-08 19:30,69,29,40,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-08 19:45,65,30,35,,,,,,,,,,,,,,,4,0,4,,,,,,,,,,,,,,
2024-10-08 20:00,66,26,40,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-08 20:15,56,24,32,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-08 20:30,45,19,26,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-08 20:45,36,15,21,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-08 21:00,39,15,24,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-08 21:15,42,16,26,,,,,,,,,,,,,,,4,0,4,,,,,,,,,,,,,,
2024-10-08 21:30,38,14,24,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-08 21:45,38,15,23,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-08 22:00,35,14,21,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-08 22:15,37,13,24,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-08 22:30,29,9,20,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-08 22:45,25,10,15,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-08 23:00,26,10,16,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-08 23:15,18,8,10,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-08 23:30,14,5,9,,,,,,,,,,,,,,,4,0,4,,,,,,,,,,,,,,
2024-10-08 23:45,10,4,6,,,,,,,,,,,,,,,4,4,4,,,,,,,,,,,,,,
2024-10-09 00:00,8,1,7,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-10-09 00:15,9,3,6,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-10-09 00:30,4,1,3,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-10-09 00:45,3,0,3,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-10-09 01:00,5,2,3,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-10-09 01:15,10,1,9,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-10-09 01:30,1,0,1,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-10-09 01:45,3,3,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-10-09 02:00,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-10-09 02:15,3,0,3,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-10-09 02:30,2,2,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-10-09 02:45,2,0,2,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-10-09 03:00,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-10-09 03:15,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-10-09 03:30,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-10-09 03:45,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-10-09 04:00,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-10-09 04:15,2,2,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-10-09 04:30,2,2,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-10-09 04:45,0,0,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
2024-10-09 05:00,1,1,0,,,,,,,,,,,,,,,0,0,0,,,,,,,,,,,,,,
