Datetime,300037926 (Bohlweg),353413831 (Bohlweg Fahrräder Stadteinwärts),353413832 (Bohlweg Fahrräder Stadtauswärts),353484923 (Bohlweg Fahrräder Stadteinwärts),353484925 (Bohlweg Fahrräder Stadtauswärts),353484927 (Bohlweg Fahrräder Stadteinwärts),353484928 (Bohlweg Fahrräder Stadtauswärts),353484929 (Bohlweg Fahrräder Stadteinwärts),353484930 (Bohlweg Fahrräder Stadtauswärts),300037926-status,353413831-status,353413832-status,353484923-status,353484925-status,353484927-status,353484928-status,353484929-status,353484930-status
2025-11-05 00:00,4,0,4,,,,,,,0,0,0,,,,,,
2025-11-05 00:15,4,0,4,,,,,,,0,0,0,,,,,,
2025-11-05 00:30,4,0,4,,,,,,,0,0,0,,,,,,
2025-11-05 00:45,5,1,4,,,,,,,0,0,0,,,,,,
2025-11-05 01:00,2,2,0,,,,,,,0,0,0,,,,,,
2025-11-05 01:15,2,0,2,,,,,,,0,0,0,,,,,,
2025-11-05 01:30,2,0,2,,,,,,,0,0,0,,,,,,
2025-11-05 01:45,0,0,0,,,,,,,0,0,0,,,,,,
2025-11-05 02:00,2,1,1,,,,,,,0,0,0,,,,,,
2025-11-05 02:15,1,0,1,,,,,,,0,0,0,,,,,,
2025-11-05 02:30,2,2,0,,,,,,,0,0,0,,,,,,
2025-11-05 02:45,3,2,1,,,,,,,0,0,0,,,,,,
2025-11-05 03:00,0,0,0,,,,,,,0,0,0,,,,,,
2025-11-05 03:15,1,1,0,,,,,,,0,0,0,,,,,,
2025-11-05 03:30,1,1,0,,,,,,,0,0,0,,,,,,
2025-11-05 03:45,3,2,1,,,,,,,0,0,0,,,,,,
2025-11-05 04:00,0,0,0,,,,,,,0,0,0,,,,,,
2025-11-05 04:15,0,0,0,,,,,,,0,0,0,,,,,,
2025-11-05 04:30,1,0,1,,,,,,,0,0,0,,,,,,
2025-11-05 04:45,1,1,0,,,,,,,0,0,0,,,,,,
2025-11-05 05:00,2,1,1,,,,,,,0,0,0,,,,,,
2025-11-05 05:15,3,1,2,,,,,,,0,0,0,,,,,,
2025-11-05 05:30,6,4,2,,,,,,,0,0,0,,,,,,
2025-11-05 05:45,16,8,8,,,,,,,0,0,0,,,,,,
2025-11-05 06:00,7,7,0,,,,,,,0,0,0,,,,,,
2025-11-05 06:15,23,18,5,,,,,,,0,0,0,,,,,,
2025-11-05 06:30,35,27,8,,,,,,,0,0,0,,,,,,
2025-11-05 06:45,57,43,14,,,,,,,0,0,0,,,,,,
2025-11-05 07:00,62,41,21,,,,,,,0,0,0,,,,,,
2025-11-05 07:15,102,69,33,,,,,,,0,0,0,,,,,,
2025-11-05 07:30,210,157,53,,,,,,,0,0,0,,,,,,
2025-11-05 07:45,192,143,49,,,,,,,0,0,0,,,,,,
2025-11-05 08:00,131,98,33,,,,,,,0,0,0,,,,,,
2025-11-05 08:15,123,78,45,,,,,,,0,0,0,,,,,,
2025-11-05 08:30,119,92,27,,,,,,,0,0,0,,,,,,
2025-11-05 08:45,115,85,30,,,,,,,0,0,0,,,,,,
2025-11-05 09:00,90,65,25,,,,,,,0,0,0,,,,,,
2025-11-05 09:15,86,59,27,,,,,,,0,0,0,,,,,,
2025-11-05 09:30,93,62,31,,,,,,,0,0,0,,,,,,
2025-11-05 09:45,121,96,25,,,,,,,0,0,0,,,,,,
2025-11-05 10:00,98,65,33,,,,,,,0,0,0,,,,,,
2025-11-05 10:15,63,45,18,,,,,,,0,0,0,,,,,,
2025-11-05 10:30,67,39,28,,,,,,,0,0,0,,,,,,
2025-11-05 10:45,80,52,28,,,,,,,0,0,0,,,,,,
2025-11-05 11:00,66,41,25,,,,,,,0,0,0,,,,,,
2025-11-05 11:15,89,49,40,,,,,,,0,0,0,,,,,,
2025-11-05 11:30,87,53,34,,,,,,,0,0,0,,,,,,
2025-11-05 11:45,104,65,39,,,,,,,0,0,0,,,,,,
2025-11-05 12:00,93,43,50,,,,,,,0,0,0,,,,,,
2025-11-05 12:15,94,46,48,,,,,,,0,0,0,,,,,,
2025-11-05 12:30,99,40,59,,,,,,,0,0,0,,,,,,
2025-11-05 12:45,103,48,55,,,,,,,0,0,0,,,,,,
2025-11-05 13:00,135,66,69,,,,,,,0,0,0,,,,,,
2025-11-05 13:15,122,46,76,,,,,,,0,0,0,,,,,,
2025-11-05 13:30,93,43,50,,,,,,,0,0,0,,,,,,
2025-11-05 13:45,117,52,65,,,,,,,0,0,0,,,,,,
2025-11-05 14:00,104,41,63,,,,,,,0,0,0,,,,,,
2025-11-05 14:15,90,34,56,,,,,,,0,0,0,,,,,,
2025-11-05 14:30,94,32,62,,,,,,,0,0,0,,,,,,
2025-11-05 14:45,108,55,53,,,,,,,0,0,0,,,,,,
2025-11-05 15:00,96,42,54,,,,,,,0,0,0,,,,,,
2025-11-05 15:15,116,56,60,,,,,,,0,0,0,,,,,,
2025-11-05 15:30,146,79,67,,,,,,,0,0,0,,,,,,
2025-11-05 15:45,163,86,77,,,,,,,0,0,0,,,,,,
2025-11-05 16:00,152,62,90,,,,,,,0,0,0,,,,,,
2025-11-05 16:15,132,51,81,,,,,,,0,0,0,,,,,,
2025-11-05 16:30,119,35,84,,,,,,,0,0,0,,,,,,
2025-11-05 16:45,114,45,69,,,,,,,0,0,0,,,,,,
2025-11-05 17:00,106,58,48,,,,,,,0,0,0,,,,,,
2025-11-05 17:15,130,50,80,,,,,,,0,0,0,,,,,,
2025-11-05 17:30,105,45,60,,,,,,,0,0,0,,,,,,
2025-11-05 17:45,146,55,91,,,,,,,0,0,0,,,,,,
2025-11-05 18:00,128,46,82,,,,,,,0,0,0,,,,,,
2025-11-05 18:15,107,31,76,,,,,,,0,0,0,,,,,,
2025-11-05 18:30,74,29,45,,,,,,,0,0,0,,,,,,
2025-11-05 18:45,95,39,56,,,,,,,0,0,0,,,,,,
2025-11-05 19:00,71,31,40,,,,,,,0,0,0,,,,,,
2025-11-05 19:15,78,36,42,,,,,,,0,0,0,,,,,,
2025-11-05 19:30,53,32,21,,,,,,,0,0,0,,,,,,
2025-11-05 19:45,84,31,53,,,,,,,0,0,0,,,,,,
2025-11-05 20:00,65,25,40,,,,,,,0,0,0,,,,,,
2025-11-05 20:15,47,21,26,,,,,,,0,0,0,,,,,,
2025-11-05 20:30,46,22,24,,,,,,,0,0,0,,,,,,
2025-11-05 20:45,33,11,22,,,,,,,0,0,0,,,,,,
2025-11-05 21:00,31,11,20,,,,,,,0,0,0,,,,,,
2025-11-05 21:15,45,16,29,,,,,,,0,0,0,,,,,,
2025-11-05 21:30,37,10,27,,,,,,,0,0,0,,,,,,
2025-11-05 21:45,46,13,33,,,,,,,0,0,0,,,,,,
2025-11-05 22:00,33,10,23,,,,,,,0,0,0,,,,,,
2025-11-05 22:15,42,10,32,,,,,,,0,0,0,,,,,,
2025-11-05 22:30,33,16,17,,,,,,,0,0,0,,,,,,
2025-11-05 22:45,28,12,16,,,,,,,0,0,0,,,,,,
2025-11-05 23:00,32,9,23,,,,,,,0,0,0,,,,,,
2025-11-05 23:15,19,10,9,,,,,,,0,0,0,,,,,,
2025-11-05 23:30,15,5,10,,,,,,,0,0,0,,,,,,
2025-11-05 23:45,12,7,5,,,,,,,0,0,0,,,,,,
2025-11-06 00:00,13,6,7,,,,,,,0,0,0,,,,,,
2025-11-06 00:15,14,5,9,,,,,,,0,0,0,,,,,,
2025-11-06 00:30,18,3,15,,,,,,,0,0,0,,,,,,
2025-11-06 00:45,6,3,3,,,,,,,0,0,0,,,,,,
2025-11-06 01:00,10,4,6,,,,,,,0,0,0,,,,,,
2025-11-06 01:15,4,0,4,,,,,,,0,0,0,,,,,,
2025-11-06 01:30,9,0,9,,,,,,,0,0,0,,,,,,
2025-11-06 01:45,9,2,7,,,,,,,0,0,0,,,,,,
2025-11-06 02:00,0,0,0,,,,,,,0,0,0,,,,,,
2025-11-06 02:15,2,0,2,,,,,,,0,0,0,,,,,,
2025-11-06 02:30,1,0,1,,,,,,,0,0,0,,,,,,
2025-11-06 02:45,2,0,2,,,,,,,0,0,0,,,,,,
2025-11-06 03:00,0,0,0,,,,,,,0,0,0,,,,,,
2025-11-06 03:15,10,0,10,,,,,,,0,0,0,,,,,,
2025-11-06 03:30,2,2,0,,,,,,,0,0,0,,,,,,
2025-11-06 03:45,3,2,1,,,,,,,0,0,0,,,,,,
2025-11-06 04:00,2,0,2,,,,,,,0,0,0,,,,,,
2025-11-06 04:15,2,0,2,,,,,,,0,0,0,,,,,,
2025-11-06 04:30,4,2,2,,,,,,,0,0,0,,,,,,
2025-11-06 04:45,2,2,0,,,,,,,0,0,0,,,,,,
2025-11-06 05:00,2,1,1,,,,,,,0,0,0,,,,,,
2025-11-06 05:15,5,3,2,,,,,,,0,0,0,,,,,,
2025-11-06 05:30,10,6,4,,,,,,,0,0,0,,,,,,
2025-11-06 05:45,9,7,2,,,,,,,0,0,0,,,,,,
2025-11-06 06:00,7,5,2,,,,,,,0,0,0,,,,,,
2025-11-06 06:15,24,18,6,,,,,,,0,0,0,,,,,,
2025-11-06 06:30,35,28,7,,,,,,,0,0,0,,,,,,
2025-11-06 06:45,45,33,12,,,,,,,0,0,0,,,,,,
2025-11-06 07:00,49,34,15,,,,,,,0,0,0,,,,,,
2025-11-06 07:15,89,59,30,,,,,,,0,0,0,,,,,,
2025-11-06 07:30,193,143,50,,,,,,,0,0,0,,,,,,
2025-11-06 07:45,191,140,51,,,,,,,0,0,0,,,,,,
2025-11-06 08:00,129,95,34,,,,,,,0,0,0,,,,,,
2025-11-06 08:15,99,71,28,,,,,,,0,0,0,,,,,,
2025-11-06 08:30,102,72,30,,,,,,,0,0,0,,,,,,
2025-11-06 08:45,91,68,23,,,,,,,0,0,0,,,,,,
2025-11-06 09:00,71,47,24,,,,,,,0,0,0,,,,,,
2025-11-06 09:15,88,59,29,,,,,,,0,0,0,,,,,,
2025-11-06 09:30,94,74,20,,,,,,,0,0,0,,,,,,
2025-11-06 09:45,139,107,32,,,,,,,0,0,0,,,,,,
2025-11-06 10:00,103,78,25,,,,,,,0,0,0,,,,,,
2025-11-06 10:15,53,33,20,,,,,,,0,0,0,,,,,,
2025-11-06 10:30,52,33,19,,,,,,,0,0,0,,,,,,
2025-11-06 10:45,50,33,17,,,,,,,0,0,0,,,,,,
2025-11-06 11:00,59,33,26,,,,,,,0,0,0,,,,,,
2025-11-06 11:15,90,51,39,,,,,,,0,0,0,,,,,,
2025-11-06 11:30,69,40,29,,,,,,,0,0,0,,,,,,
2025-11-06 11:45,90,40,50,,,,,,,0,0,0,,,,,,
2025-11-06 12:00,82,36,46,,,,,,,0,0,0,,,,,,
2025-11-06 12:15,73,35,38,,,,,,,0,0,0,,,,,,
2025-11-06 12:30,68,32,36,,,,,,,0,0,0,,,,,,
2025-11-06 12:45,100,53,47,,,,,,,0,0,0,,,,,,
2025-11-06 13:00,114,41,73,,,,,,,0,0,0,,,,,,
2025-11-06 13:15,82,35,47,,,,,,,0,0,0,,,,,,
2025-11-06 13:30,85,41,44,,,,,,,0,0,0,,,,,,
2025-11-06 13:45,126,76,50,,,,,,,0,0,0,,,,,,
2025-11-06 14:00,122,54,68,,,,,,,0,0,0,,,,,,
2025-11-06 14:15,72,30,42,,,,,,,0,0,0,,,,,,
2025-11-06 14:30,98,29,69,,,,,,,0,0,0,,,,,,
2025-11-06 14:45,109,62,47,,,,,,,0,0,0,,,,,,
2025-11-06 15:00,105,44,61,,,,,,,0,0,0,,,,,,
2025-11-06 15:15,83,37,46,,,,,,,0,0,0,,,,,,
2025-11-06 15:30,131,69,62,,,,,,,0,0,0,,,,,,
2025-11-06 15:45,131,64,67,,,,,,,0,0,0,,,,,,
2025-11-06 16:00,141,65,76,,,,,,,0,0,0,,,,,,
2025-11-06 16:15,121,45,76,,,,,,,0,0,0,,,,,,
2025-11-06 16:30,141,60,81,,,,,,,0,0,0,,,,,,
2025-11-06 16:45,119,58,61,,,,,,,0,0,0,,,,,,
2025-11-06 17:00,137,59,78,,,,,,,0,0,0,,,,,,
2025-11-06 17:15,134,56,78,,,,,,,0,0,0,,,,,,
2025-11-06 17:30,114,42,72,,,,,,,0,0,0,,,,,,
2025-11-06 17:45,129,47,82,,,,,,,0,0,0,,,,,,
2025-11-06 18:00,149,55,94,,,,,,,0,0,0,,,,,,
2025-11-06 18:15,119,46,73,,,,,,,0,0,0,,,,,,
2025-11-06 18:30,123,59,64,,,,,,,0,0,0,,,,,,
2025-11-06 18:45,111,62,49,,,,,,,0,0,0,,,,,,
2025-11-06 19:00,69,29,40,,,,,,,0,0,0,,,,,,
2025-11-06 19:15,62,27,35,,,,,,,0,0,0,,,,,,
2025-11-06 19:30,65,34,31,,,,,,,0,0,0,,,,,,
2025-11-06 19:45,69,23,46,,,,,,,0,0,0,,,,,,
2025-11-06 20:00,58,14,44,,,,,,,0,0,0,,,,,,
2025-11-06 20:15,55,21,34,,,,,,,0,0,0,,,,,,
2025-11-06 20:30,50,22,28,,,,,,,0,0,0,,,,,,
2025-11-06 20:45,40,17,23,,,,,,,0,0,0,,,,,,
2025-11-06 21:00,33,5,28,,,,,,,0,0,0,,,,,,
2025-11-06 21:15,36,17,19,,,,,,,0,0,0,,,,,,
2025-11-06 21:30,47,13,34,,,,,,,0,0,0,,,,,,
2025-11-06 21:45,33,5,28,,,,,,,0,0,0,,,,,,
2025-11-06 22:00,42,11,31,,,,,,,0,0,0,,,,,,
2025-11-06 22:15,46,15,31,,,,,,,0,0,0,,,,,,
2025-11-06 22:30,25,6,19,,,,,,,0,0,0,,,,,,
2025-11-06 22:45,20,8,12,,,,,,,0,0,0,,,,,,
2025-11-06 23:00,25,6,19,,,,,,,0,0,0,,,,,,
2025-11-06 23:15,17,4,13,,,,,,,0,0,0,,,,,,
2025-11-06 23:30,22,14,8,,,,,,,0,0,0,,,,,,
2025-11-06 23:45,7,0,7,,,,,,,0,0,0,,,,,,
2025-11-07 00:00,2,0,2,,,,,,,0,0,0,,,,,,
2025-11-07 00:15,6,1,5,,,,,,,0,0,0,,,,,,
2025-11-07 00:30,5,2,3,,,,,,,0,0,0,,,,,,
2025-11-07 00:45,6,1,5,,,,,,,0,0,0,,,,,,
2025-11-07 01:00,3,0,3,,,,,,,0,0,0,,,,,,
2025-11-07 01:15,4,2,2,,,,,,,0,0,0,,,,,,
2025-11-07 01:30,0,0,0,,,,,,,0,0,0,,,,,,
2025-11-07 01:45,3,0,3,,,,,,,0,0,0,,,,,,
2025-11-07 02:00,2,0,2,,,,,,,0,0,0,,,,,,
2025-11-07 02:15,0,0,0,,,,,,,0,0,0,,,,,,
2025-11-07 02:30,3,1,2,,,,,,,0,0,0,,,,,,
2025-11-07 02:45,2,2,0,,,,,,,0,0,0,,,,,,
2025-11-07 03:00,3,0,3,,,,,,,0,0,0,,,,,,
2025-11-07 03:15,1,0,1,,,,,,,0,0,0,,,,,,
2025-11-07 03:30,1,0,1,,,,,,,0,0,0,,,,,,
2025-11-07 03:45,1,1,0,,,,,,,0,0,0,,,,,,
2025-11-07 04:00,0,0,0,,,,,,,0,0,0,,,,,,
2025-11-07 04:15,2,0,2,,,,,,,0,0,0,,,,,,
2025-11-07 04:30,2,0,2,,,,,,,0,0,0,,,,,,
2025-11-07 04:45,0,0,0,,,,,,,0,0,0,,,,,,
2025-11-07 05:00,1,1,0,,,,,,,0,0,0,,,,,,
2025-11-07 05:15,4,3,1,,,,,,,0,0,0,,,,,,
2025-11-07 05:30,10,7,3,,,,,,,0,0,0,,,,,,
2025-11-07 05:45,6,5,1,,,,,,,0,0,0,,,,,,
2025-11-07 06:00,7,6,1,,,,,,,0,0,0,,,,,,
2025-11-07 06:15,16,14,2,,,,,,,0,0,0,,,,,,
2025-11-07 06:30,21,18,3,,,,,,,0,0,0,,,,,,
2025-11-07 06:45,39,29,10,,,,,,,0,0,0,,,,,,
2025-11-07 07:00,40,33,7,,,,,,,0,0,0,,,,,,
2025-11-07 07:15,82,49,33,,,,,,,0,0,0,,,,,,
2025-11-07 07:30,182,135,47,,,,,,,0,0,0,,,,,,
2025-11-07 07:45,147,103,44,,,,,,,0,0,0,,,,,,
2025-11-07 08:00,112,87,25,,,,,,,0,0,0,,,,,,
2025-11-07 08:15,93,66,27,,,,,,,0,0,0,,,,,,
2025-11-07 08:30,79,62,17,,,,,,,0,0,0,,,,,,
2025-11-07 08:45,79,55,24,,,,,,,0,0,0,,,,,,
2025-11-07 09:00,63,33,30,,,,,,,0,0,0,,,,,,
2025-11-07 09:15,75,46,29,,,,,,,0,0,0,,,,,,
2025-11-07 09:30,93,67,26,,,,,,,0,0,0,,,,,,
2025-11-07 09:45,97,63,34,,,,,,,0,0,0,,,,,,
2025-11-07 10:00,63,45,18,,,,,,,0,0,0,,,,,,
2025-11-07 10:15,56,34,22,,,,,,,0,0,0,,,,,,
2025-11-07 10:30,44,26,18,,,,,,,0,0,0,,,,,,
2025-11-07 10:45,59,32,27,,,,,,,0,0,0,,,,,,
2025-11-07 11:00,57,29,28,,,,,,,0,0,0,,,,,,
2025-11-07 11:15,99,58,41,,,,,,,0,0,0,,,,,,
2025-11-07 11:30,84,57,27,,,,,,,0,0,0,,,,,,
2025-11-07 11:45,86,42,44,,,,,,,0,0,0,,,,,,
2025-11-07 12:00,65,31,34,,,,,,,0,0,0,,,,,,
2025-11-07 12:15,76,43,33,,,,,,,0,0,0,,,,,,
2025-11-07 12:30,77,34,43,,,,,,,0,0,0,,,,,,
2025-11-07 12:45,112,50,62,,,,,,,0,0,0,,,,,,
2025-11-07 13:00,148,83,65,,,,,,,0,0,0,,,,,,
2025-11-07 13:15,108,44,64,,,,,,,0,0,0,,,,,,
2025-11-07 13:30,73,28,45,,,,,,,0,0,0,,,,,,
2025-11-07 13:45,95,48,47,,,,,,,0,0,0,,,,,,
2025-11-07 14:00,108,43,65,,,,,,,0,0,0,,,,,,
2025-11-07 14:15,90,38,52,,,,,,,0,0,0,,,,,,
2025-11-07 14:30,103,46,57,,,,,,,0,0,0,,,,,,
2025-11-07 14:45,112,46,66,,,,,,,0,0,0,,,,,,
2025-11-07 15:00,101,41,60,,,,,,,0,0,0,,,,,,
2025-11-07 15:15,89,40,49,,,,,,,0,0,0,,,,,,
2025-11-07 15:30,97,49,48,,,,,,,0,0,0,,,,,,
2025-11-07 15:45,103,45,58,,,,,,,0,0,0,,,,,,
2025-11-07 16:00,125,45,80,,,,,,,0,0,0,,,,,,
2025-11-07 16:15,96,41,55,,,,,,,0,0,0,,,,,,
2025-11-07 16:30,94,33,61,,,,,,,0,0,0,,,,,,
2025-11-07 16:45,105,50,55,,,,,,,0,0,0,,,,,,
2025-11-07 17:00,75,32,43,,,,,,,0,0,0,,,,,,
2025-11-07 17:15,98,48,50,,,,,,,0,0,0,,,,,,
2025-11-07 17:30,85,27,58,,,,,,,0,0,0,,,,,,
2025-11-07 17:45,105,47,58,,,,,,,0,0,0,,,,,,
2025-11-07 18:00,86,40,46,,,,,,,0,0,0,,,,,,
2025-11-07 18:15,97,41,56,,,,,,,0,0,0,,,,,,
2025-11-07 18:30,75,38,37,,,,,,,0,0,0,,,,,,
2025-11-07 18:45,99,60,39,,,,,,,0,0,0,,,,,,
2025-11-07 19:00,84,35,49,,,,,,,0,0,0,,,,,,
2025-11-07 19:15,86,43,43,,,,,,,0,0,0,,,,,,
2025-11-07 19:30,64,34,30,,,,,,,0,0,0,,,,,,
2025-11-07 19:45,66,35,31,,,,,,,0,0,0,,,,,,
2025-11-07 20:00,49,19,30,,,,,,,0,0,0,,,,,,
2025-11-07 20:15,42,19,23,,,,,,,0,0,0,,,,,,
2025-11-07 20:30,47,25,22,,,,,,,0,0,0,,,,,,
2025-11-07 20:45,37,21,16,,,,,,,0,0,0,,,,,,
2025-11-07 21:00,30,9,21,,,,,,,0,0,0,,,,,,
2025-11-07 21:15,49,15,34,,,,,,,0,0,0,,,,,,
2025-11-07 21:30,28,12,16,,,,,,,0,0,0,,,,,,
2025-11-07 21:45,31,13,18,,,,,,,0,0,0,,,,,,
2025-11-07 22:00,31,10,21,,,,,,,0,0,0,,,,,,
2025-11-07 22:15,41,11,30,,,,,,,0,0,0,,,,,,
2025-11-07 22:30,34,15,19,,,,,,,0,0,0,,,,,,
2025-11-07 22:45,43,20,23,,,,,,,0,0,0,,,,,,
2025-11-07 23:00,32,11,21,,,,,,,0,0,0,,,,,,
2025-11-07 23:15,24,9,15,,,,,,,0,0,0,,,,,,
2025-11-07 23:30,32,11,21,,,,,,,0,0,0,,,,,,
2025-11-07 23:45,11,3,8,,,,,,,0,0,0,,,,,,
2025-11-08 00:00,19,11,8,,,,,,,0,0,0,,,,,,
2025-11-08 00:15,21,6,15,,,,,,,0,0,0,,,,,,
2025-11-08 00:30,23,13,10,,,,,,,0,0,0,,,,,,
2025-11-08 00:45,11,5,6,,,,,,,0,0,0,,,,,,
2025-11-08 01:00,22,4,18,,,,,,,0,0,0,,,,,,
2025-11-08 01:15,10,4,6,,,,,,,0,0,0,,,,,,
2025-11-08 01:30,21,12,9,,,,,,,0,0,0,,,,,,
2025-11-08 01:45,12,0,12,,,,,,,0,0,0,,,,,,
2025-11-08 02:00,14,10,4,,,,,,,0,0,0,,,,,,
2025-11-08 02:15,10,6,4,,,,,,,0,0,0,,,,,,
2025-11-08 02:30,7,3,4,,,,,,,0,0,0,,,,,,
2025-11-08 02:45,10,2,8,,,,,,,0,0,0,,,,,,
2025-11-08 03:00,6,3,3,,,,,,,0,0,0,,,,,,
2025-11-08 03:15,8,1,7,,,,,,,0,0,0,,,,,,
2025-11-08 03:30,0,0,0,,,,,,,0,0,0,,,,,,
2025-11-08 03:45,3,1,2,,,,,,,0,0,0,,,,,,
2025-11-08 04:00,0,0,0,,,,,,,0,0,0,,,,,,
2025-11-08 04:15,4,0,4,,,,,,,0,0,0,,,,,,
2025-11-08 04:30,3,1,2,,,,,,,0,0,0,,,,,,
2025-11-08 04:45,3,0,3,,,,,,,0,0,0,,,,,,
2025-11-08 05:00,1,1,0,,,,,,,0,0,0,,,,,,
2025-11-08 05:15,3,1,2,,,,,,,0,0,0,,,,,,
2025-11-08 05:30,1,0,1,,,,,,,0,0,0,,,,,,
2025-11-08 05:45,5,2,3,,,,,,,0,0,0,,,,,,
2025-11-08 06:00,1,1,0,,,,,,,0,0,0,,,,,,
2025-11-08 06:15,3,3,0,,,,,,,0,0,0,,,,,,
2025-11-08 06:30,7,4,3,,,,,,,0,0,0,,,,,,
2025-11-08 06:45,9,6,3,,,,,,,0,0,0,,,,,,
2025-11-08 07:00,10,5,5,,,,,,,0,0,0,,,,,,
2025-11-08 07:15,11,9,2,,,,,,,0,0,0,,,,,,
2025-11-08 07:30,26,19,7,,,,,,,0,0,0,,,,,,
2025-11-08 07:45,29,14,15,,,,,,,0,0,0,,,,,,
2025-11-08 08:00,20,13,7,,,,,,,0,0,0,,,,,,
2025-11-08 08:15,21,18,3,,,,,,,0,0,0,,,,,,
2025-11-08 08:30,25,17,8,,,,,,,0,0,0,,,,,,
2025-11-08 08:45,49,34,15,,,,,,,0,0,0,,,,,,
2025-11-08 09:00,28,21,7,,,,,,,0,0,0,,,,,,
2025-11-08 09:15,40,25,15,,,,,,,0,0,0,,,,,,
2025-11-08 09:30,48,36,12,,,,,,,0,0,0,,,,,,
2025-11-08 09:45,75,52,23,,,,,,,0,0,0,,,,,,
2025-11-08 10:00,47,31,16,,,,,,,0,0,0,,,,,,
2025-11-08 10:15,65,44,21,,,,,,,0,0,0,,,,,,
2025-11-08 10:30,67,38,29,,,,,,,0,0,0,,,,,,
2025-11-08 10:45,66,44,22,,,,,,,0,0,0,,,,,,
2025-11-08 11:00,63,44,19,,,,,,,0,0,0,,,,,,
2025-11-08 11:15,67,43,24,,,,,,,0,0,0,,,,,,
2025-11-08 11:30,78,51,27,,,,,,,0,0,0,,,,,,
2025-11-08 11:45,92,52,40,,,,,,,0,0,0,,,,,,
2025-11-08 12:00,60,32,28,,,,,,,0,0,0,,,,,,
2025-11-08 12:15,82,51,31,,,,,,,0,0,0,,,,,,
2025-11-08 12:30,55,33,22,,,,,,,0,0,0,,,,,,
2025-11-08 12:45,74,37,37,,,,,,,0,0,0,,,,,,
2025-11-08 13:00,76,43,33,,,,,,,0,0,0,,,,,,
2025-11-08 13:15,58,24,34,,,,,,,0,0,0,,,,,,
2025-11-08 13:30,70,33,37,,,,,,,0,0,0,,,,,,
2025-11-08 13:45,95,56,39,,,,,,,0,0,0,,,,,,
2025-11-08 14:00,76,39,37,,,,,,,0,0,0,,,,,,
2025-11-08 14:15,61,28,33,,,,,,,0,0,0,,,,,,
2025-11-08 14:30,70,35,35,,,,,,,0,0,0,,,,,,
2025-11-08 14:45,83,35,48,,,,,,,0,0,0,,,,,,
2025-11-08 15:00,70,30,40,,,,,,,0,0,0,,,,,,
2025-11-08 15:15,59,27,32,,,,,,,0,0,0,,,,,,
2025-11-08 15:30,45,23,22,,,,,,,0,0,0,,,,,,
2025-11-08 15:45,69,35,34,,,,,,,0,0,0,,,,,,
2025-11-08 16:00,50,25,25,,,,,,,0,0,0,,,,,,
2025-11-08 16:15,67,35,32,,,,,,,0,0,0,,,,,,
2025-11-08 16:30,77,34,43,,,,,,,0,0,0,,,,,,
2025-11-08 16:45,58,36,22,,,,,,,0,0,0,,,,,,
2025-11-08 17:00,58,26,32,,,,,,,0,0,0,,,,,,
2025-11-08 17:15,65,32,33,,,,,,,0,0,0,,,,,,
2025-11-08 17:30,59,28,31,,,,,,,0,0,0,,,,,,
2025-11-08 17:45,70,33,37,,,,,,,0,0,0,,,,,,
2025-11-08 18:00,47,17,30,,,,,,,0,0,0,,,,,,
2025-11-08 18:15,57,20,37,,,,,,,0,0,0,,,,,,
2025-11-08 18:30,56,30,26,,,,,,,0,0,0,,,,,,
2025-11-08 18:45,59,35,24,,,,,,,0,0,0,,,,,,
2025-11-08 19:00,52,34,18,,,,,,,0,0,0,,,,,,
2025-11-08 19:15,53,27,26,,,,,,,0,0,0,,,,,,
2025-11-08 19:30,42,17,25,,,,,,,0,0,0,,,,,,
2025-11-08 19:45,42,20,22,,,,,,,0,0,0,,,,,,
2025-11-08 20:00,48,20,28,,,,,,,0,0,0,,,,,,
2025-11-08 20:15,33,22,11,,,,,,,0,0,0,,,,,,
2025-11-08 20:30,32,15,17,,,,,,,0,0,0,,,,,,
2025-11-08 20:45,31,15,16,,,,,,,0,0,0,,,,,,
2025-11-08 21:00,14,4,10,,,,,,,0,0,0,,,,,,
2025-11-08 21:15,30,11,19,,,,,,,0,0,0,,,,,,
2025-11-08 21:30,18,6,12,,,,,,,0,0,0,,,,,,
2025-11-08 21:45,24,12,12,,,,,,,0,0,0,,,,,,
2025-11-08 22:00,23,7,16,,,,,,,0,0,0,,,,,,
2025-11-08 22:15,20,10,10,,,,,,,0,0,0,,,,,,
2025-11-08 22:30,24,6,18,,,,,,,0,0,0,,,,,,
2025-11-08 22:45,30,11,19,,,,,,,0,0,0,,,,,,
2025-11-08 23:00,23,10,13,,,,,,,0,0,0,,,,,,
2025-11-08 23:15,25,10,15,,,,,,,0,0,0,,,,,,
2025-11-08 23:30,24,9,15,,,,,,,0,0,0,,,,,,
2025-11-08 23:45,18,6,12,,,,,,,0,0,0,,,,,,
2025-11-09 00:00,25,8,17,,,,,,,0,0,0,,,,,,
2025-11-09 00:15,16,5,11,,,,,,,0,0,0,,,,,,
2025-11-09 00:30,35,11,24,,,,,,,0,0,0,,,,,,
2025-11-09 00:45,22,3,19,,,,,,,0,0,0,,,,,,
2025-11-09 01:00,11,5,6,,,,,,,0,0,0,,,,,,
2025-11-09 01:15,18,6,12,,,,,,,0,0,0,,,,,,
2025-11-09 01:30,13,4,9,,,,,,,0,0,0,,,,,,
2025-11-09 01:45,7,0,7,,,,,,,0,0,0,,,,,,
